0,37,0,0.06,0.07,5,211,1,0.07,1,1,1,0.05,13,0,0,255,0,14,0,2,neptune
206,23,49083,0,1,9,4,0,0,0,0,0,1,144,1,0.03,6,0.17,8,0.38,2,normal
304,23,1976,0,1,9,1,0,0,0,0,0,1,255,1,0.04,2,0.5,5,0.4,2,normal
332,23,887,0,1,9,6,0,0,0,0.17,0.17,1,255,1,0,255,0,6,0,2,normal
0,19,0,0.06,0.04,3,282,0,0.07,0,0,0,0.04,11,0,0,255,0,11,0,2,neptune
7665876,2,1281000,0,1,9,1,0,0.04,0,0,0,0.01,1,0,0,150,0.01,1,0,2,normal
161,23,9533,0,1,9,1,0.01,0,0,0,0,1,255,1,0.04,29,0.03,1,0,2,normal
229,23,2524,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,8,0,2,normal
207,23,1350,0,1,9,25,0,0,0,0,0,1,255,1,0.05,74,0.01,25,0,2,normal
0,45,0,0.06,0.05,5,129,1,0.07,1,1,1,0.05,14,0,0,255,0,7,0,2,neptune
0,23,0,0,1,2,1,0,0,0,0,0,1,30,0,0.07,12,0.08,1,0,2,normal
233,23,2593,0,1,9,8,0,0,0,0,0,1,255,1,0.01,225,0,11,0.18,2,normal
44,12,44,0,1,9,178,0,0.01,0,0,0,0.98,250,0,0,255,0.01,178,0,3,normal
0,37,0,0.05,0.09,5,214,1,0.05,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
90,56,2832,0,1,6,1,0.45,0.46,0.08,1,1,0.19,29,1,0,155,0.01,1,0,2,normal
238,23,9257,0,1,9,18,0,0,0,0,0,1,255,1,0,255,0,44,0.09,2,normal
215,23,863,0,1,9,14,0,0,0,0,0,1,255,1,0,255,0,15,0.13,2,normal
0,45,0,0.07,0.09,2,180,0,0.07,0,0,0,0.07,17,0,0,255,0,17,0,2,neptune
41,12,126,0.01,1,9,220,0,0.02,0,0,0,0.7,76,0,0,109,0.01,219,0,3,normal
46,12,81,0,1,9,177,0,0.01,0,0,0,0.92,235,0,0,255,0,177,0,3,normal
274,23,313,0,1,9,5,0,0,0,0.2,0.2,1,255,1,0,255,0,10,0.3,2,normal
263,23,3625,0,1,9,1,0,0.02,0,0,0,0.92,234,1,0,255,0,1,0,2,normal
263,23,1630,0,1,9,2,0,0.01,0,0,0,0.96,226,1,0,236,0,2,0,2,normal
0,45,0,0.06,0.01,5,152,1,0.06,1,1,1,0.07,19,0,0,255,0,2,0,2,neptune
214,23,860,0,1,9,79,0,0,0,0,0,1,255,1,0.01,208,0,81,0.02,2,normal
0,51,0,0.06,0.03,5,273,1,0.08,1,1,1,0.03,7,0,0,255,0,7,0,2,neptune
0,23,0,0,1,2,1,0.02,0,0,0,0,1,255,0,0.03,1,1,1,0,2,normal
0,45,0,0.06,0.15,5,125,1,0.07,1,1,1,0.07,17,0,0,255,0,19,0,2,neptune
0,45,0,0.07,0.05,5,244,1,0.09,1,1,1,0.05,12,0,0,255,0,12,0,2,neptune
59,20,0,0,1,9,16,0,0.03,0,0,0,0.51,130,1,0,255,0.51,16,0,2,normal
212,23,882,0,1,9,23,0,0,0,0,0,1,255,1,0,255,0,23,0,2,normal
0,58,0,0.05,0.08,5,235,1,0.06,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
54540,23,8314,0,1,9,5,0,0,0,0,0,1,135,1,0,135,0.01,5,0,2,back
0,45,0,0.06,0.07,5,134,1,0.07,1,1,1,0.04,11,0,0,255,0,10,0,2,neptune
318,23,1002,0,1,9,4,0.01,0,0,0,0,1,255,1,0.02,60,0.02,4,0,2,normal
0,54,0,0.06,0.01,2,263,0,0.08,0,0,0,0.01,3,0,0,255,0,3,0,2,neptune
1521,50,368,0,1,9,1,0.33,0.25,0,0,0,0.58,123,1,0.02,12,0.08,1,0,2,normal
176,23,497,0,1,9,3,0.01,0,0.01,0,0,1,255,1,0.01,203,0,4,0.5,2,normal
0,45,0,0.07,0.14,5,123,1,0.08,1,1,1,0.14,17,0,0,123,0.01,17,0,2,neptune
42,12,42,0,1,9,12,0,0.01,0,0,0,0.95,243,0,0,255,0,20,0.2,3,normal
0,45,0,0.07,0.04,2,135,0,0.1,0,0,0,0.08,5,0,0,60,0.02,5,0,2,neptune
0,28,0,0.06,0.12,2,146,0,0.07,0,0,0,0.07,18,0,0,255,0,18,0,2,neptune
242,23,13278,0,1,9,2,0,0,0,0,0,1,255,1,0.02,22,0.05,2,0,2,normal
0,45,0,0.06,0.12,5,115,1,0.11,1,1,1,0.05,7,0,0,151,0.01,14,0,2,neptune
244,23,976,0,1,9,7,0,0,0,0,0,1,255,1,0,255,0,7,0,2,normal
228,23,6860,0,1,9,15,0,0,0,0,0,1,255,1,0.02,100,0.01,15,0,2,normal
2972,50,371,0,1,9,1,0,0.11,0,0,0,0.89,171,1,0.01,27,0.04,3,1,2,normal
105,45,146,0.5,0.25,9,4,0,0.01,0,0,0,0.91,232,0,0,255,0,1,0,3,normal
0,45,0,0.06,0.05,5,108,1,0.06,1,1,1,0.01,2,0,0,255,0,5,0,2,neptune
327,23,1817,0,1,9,13,0,0,0,0,0,1,255,1,0,255,0,13,0,2,normal
0,45,0,0.07,0.09,2,103,0,0.08,0,0,0,0.01,3,0,0,255,0,9,0,2,neptune
208,23,1187,0,1,9,22,0,0,0,0,0,1,255,1,0,255,0,24,0.12,2,normal
0,45,0,0.07,0.07,5,226,1,0.07,1,1,1,0.04,11,0,0,255,0,16,0,2,neptune
44,12,76,0,1,9,103,0,0.01,0,0,0,1,254,0,0,255,0,104,0.02,3,normal
340,23,649,0,1,9,9,0,0,0,0,0,1,255,1,0.03,22,0.05,10,0.2,2,normal
0,45,0,0.07,0.15,5,115,1,0.06,1,1,1,0.14,35,0,0,255,0,17,0,2,neptune
3482,20,0,0,1,9,1,0,0.02,0,0,0,0.14,27,0,0.07,162,0.14,1,0,2,normal
146,41,105,0,1,9,1,0,0.63,0,0,0,0,1,0,0,255,0.95,1,0,3,normal
794,50,330,0,1,9,1,0,0.04,0.01,0,0,0.56,105,1,0.02,166,0.01,1,0,2,normal
304,23,3222,0,1,9,2,0,0.01,0,0,0,0.98,250,1,0,255,0,2,0,2,normal
0,11,0,0.06,0.16,5,107,1,0.07,1,1,1,0.02,4,0,0,255,0,17,0,2,neptune
0,23,0,0,1,2,1,0,0,0,0,0,1,161,0,0.16,6,0.17,1,0,2,normal
232,23,1707,0,1,9,15,0,0,0,0,0,1,255,1,0,255,0,17,0.18,2,normal
0,29,0,0.07,0.02,5,89,1,0.07,1,1,1,0.02,4,0,0,255,0,2,0,2,neptune
12,20,0,0,1,9,2,0,0.03,0.01,0,0,0.12,16,0,0,137,0.12,2,0,2,normal
10,4,35,1,0.5,9,2,0,0.04,0,0,0,0.14,19,1,0.16,93,0.01,1,0,2,normal
215,23,12884,0,1,9,1,0,0,0,0,0,1,224,1,0.01,147,0.01,1,0,2,normal
147,41,0,0.67,0.33,9,3,0,0.55,0,0,0,0,1,0,0,255,0.89,1,0,3,normal
217,23,5399,0,1,9,22,0,0,0,0,0,1,255,1,0,255,0,23,0.09,2,normal
0,24,0,0.25,0.88,5,8,1,0.08,1,1,1,0.07,17,0,0,255,0,7,0,2,neptune
301,23,18376,0,1,9,8,0,0,0,0,0,1,255,1,0.05,8,0.12,8,0,2,normal
201,23,926,0,1,9,13,0,0,0,0,0,1,255,1,0.09,26,0.04,14,0.14,2,normal
10389,41,0,1,0.25,9,4,0,0.07,0,0,0,0,1,1,0,218,0.39,1,0,2,normal
1113,50,370,0,1,9,1,0,0.06,0,0,0,0.37,13,1,0,35,0.03,2,1,2,normal
184,23,1831,0,1,9,7,0,0.01,0,0,0,0.97,248,1,0,255,0,8,0.25,2,normal
34,12,34,0,1,9,1,0,0.02,0,0,0,0.83,111,0,0,134,0.01,5,0.8,3,normal
54540,23,8314,0,1,9,2,0.03,0,0.03,0,0,1,32,1,0,32,0.03,2,0,2,back
176,23,460,0,1,9,1,0,0,0,0,0,1,255,1,0.01,130,0.01,1,0,2,normal
0,16,0,0.07,0.04,5,114,1,0.07,1,1,1,0.02,4,0,0,255,0,4,0,2,neptune
295,23,1688,0,1,9,13,0,0,0,0,0,1,255,1,0,255,0,13,0,2,normal
332,23,12343,0,1,9,3,0,0,0,0,0,1,255,1,0.02,72,0.01,3,0,2,normal
0,45,0,0.05,0.12,5,149,1,0.08,1,1,1,0.08,17,0,0,224,0,18,0,2,neptune
0,45,0,0.07,0.09,2,87,0,0.07,0,0,0,0.03,8,0,0,255,0,8,0,2,neptune
257,23,7143,0,1,9,6,0,0,0,0.17,0.17,1,255,1,0,255,0.01,6,0,2,normal
0,45,0,0.06,0.04,5,206,1,0.07,1,1,1,0.05,13,0,0,255,0,9,0,2,neptune
249,23,1154,0,1,9,10,0,0,0,0,0,1,255,1,0.03,72,0.01,14,0.14,2,normal
313,23,1404,0,1,9,19,0,0,0,0,0,1,255,1,0.09,29,0.03,19,0,2,normal
219,23,2828,0,1,9,16,0,0,0,0,0,1,255,1,0,255,0,17,0.12,2,normal
2462,50,332,0,1,9,1,0.01,0.02,0,0,0,0.74,206,1,0.01,151,0.01,1,0,2,normal
43,12,132,0,1,9,71,0,0.02,0,0,0,0.94,240,0,0,255,0,151,0.01,3,normal
367,23,3200,0,1,9,8,0,0,0.01,0,0,1,255,1,0.02,169,0.01,14,0.29,2,normal
0,45,0,0.06,0.06,5,276,1,0.07,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
0,63,0,0.06,0.1,2,179,0,0.07,0,0,0,0.07,18,0,0,255,0,18,0,2,neptune
46,12,46,0,1,9,13,0,0,0,0,0,1,255,0,0,255,0.01,19,0.16,3,normal
44,12,44,0,1,9,121,0,0.01,0,0,0,0.99,253,0,0,255,0,121,0,3,normal
1207,50,333,0,1,9,1,0,0.02,0,0,0,0.7,159,1,0.01,197,0.01,3,1,2,normal
198,23,3534,0,1,9,14,0,0,0,0,0,1,255,1,0.01,14,0.07,48,0.08,2,normal
516,41,4,0,1,9,489,0,0,0,0,0,1,255,0,0,255,1,489,0,3,normal
300,23,4142,0,1,9,3,0,0,0.33,0.33,0.33,1,255,1,0.03,3,0.33,3,0,2,normal
242,23,753,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,16,0.19,2,normal
1032,15,0,0,1,9,511,0,0.01,0,0,0,0.87,222,0,0,255,0.87,511,0,1,smurf
0,45,0,0.06,0.03,5,228,1,0.07,1,1,1,0.07,19,0,0,255,0,6,0,2,neptune
0,29,0,0.12,0.17,5,48,1,0.09,1,1,1,0.03,8,0,0,255,0,8,0,2,neptune
54540,23,8314,0,1,9,7,0,0,0,0,0,1,255,1,0,255,0,8,0.25,2,back
248,23,575,0,1,9,23,0,0,0,0,0,1,255,1,0,255,0,23,0,2,normal
258,23,1955,0,1,9,15,0,0,0,0,0,1,215,1,0.03,120,0.01,16,0.12,2,normal
301,23,747,0,1,9,11,0,0,0,0,0,1,255,1,0.04,101,0.01,11,0,2,normal
516,41,4,0,1,9,310,0,0,0,0,0,1,255,0,0,255,1,310,0,3,normal
1032,15,0,0,1,9,510,0,0.09,0,0,0,0.86,220,0,0,255,0.86,510,0,1,smurf
0,49,0,0.07,0.01,5,120,1,0.06,1,1,1,0,1,0,0,255,0,1,0,2,neptune
334,23,277,0,1,9,24,0,0.01,0,0,0,0.99,252,1,0,255,0,26,0.12,2,normal
0,4,0,0.07,0.03,2,228,0,0.07,0,0,0,0.02,6,0,0,255,0,6,0,2,neptune
800,50,329,0,1,9,1,0.01,0.02,0,0,0,0.57,145,1,0,255,0,3,1,2,normal
0,27,0,0.06,0.02,5,138,1,0.06,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
0,23,0,0.07,0.04,2,220,0,0.09,0,0,0,0.04,9,0,0,255,0,9,0,2,neptune
0,23,0,0,1,2,1,0,0.02,0,0,0,0.7,116,0,0,166,0.01,2,1,2,normal
0,31,0,0.07,0.12,5,72,1,0.06,1,1,1,0.04,9,0,0,255,0,9,0,2,neptune
0,45,0,0.07,0.08,5,145,1,0.08,1,1,0.97,0.05,12,0,0,255,0,11,0,2,neptune
0,45,0,0.07,0.05,5,236,1,0.07,1,1,1,0.07,17,0,0,255,0,11,0,2,neptune
0,45,0,0.06,0.05,5,223,1,0.09,1,1,1,0.05,12,0,0,255,0,12,0,2,neptune
0,8,0,0.06,0.01,5,286,1,0.08,1,1,1,0.02,5,0,0,255,0,4,0,2,neptune
296,23,1053,0,1,9,26,0,0,0,0,0,1,255,1,0,255,0,31,0.16,2,normal
0,56,0,0.13,0.93,5,15,0.93,0,1,1,0.93,1,15,0,0.13,14,0.07,14,0,2,neptune
520,15,0,0,1,9,179,0,0,0,0,0,1,255,0,0,255,1,179,0,1,smurf
0,52,0,0.05,0.08,5,101,1,0.06,1,1,1,0.03,8,0,0,255,0,8,0,2,neptune
203,23,1745,0,1,9,18,0,0,0,0,0,1,255,1,0.01,72,0.01,55,0.09,2,normal
105,45,146,0,1,9,2,0,0.01,0,0,0,0.92,209,0,0,226,0.01,2,0,3,normal
145,41,105,0.67,0.67,9,3,0,0.67,0,0,0,0.03,2,0,0,72,0.83,2,0,3,normal
0,9,0,0.05,0.03,5,292,1,0.08,1,1,1,0.04,9,0,0,255,0,9,0,2,neptune
641,20,0,0,1,9,2,0,0.02,0,0,0,0.25,63,1,0,255,0.25,2,0,2,normal
3690,20,0,0,1,9,5,0.22,0.04,0,0,0,0.16,69,1,0.03,67,0.16,5,0,2,normal
350,23,1183,0,1,9,17,0,0,0,0,0,1,255,1,0,255,0,21,0.14,2,normal
0,23,0,0.08,0.39,5,36,1,0.02,1,1,1,0.25,63,0,0,255,0.01,14,0,2,neptune
0,45,0,0.05,0.31,5,81,1,0.05,1,1,1,0.1,25,0,0,255,0,25,0,2,neptune
147,41,105,0,1,9,1,0,0.65,0,0,0,0,1,0,0,255,0.91,1,0,3,normal
213,23,1108,0,1,9,4,0.01,0,0.01,0.22,0.25,1,255,1,0,255,0,9,0.33,2,normal
209,23,1861,0,1,9,10,0,0,0,0.07,0,1,255,1,0.01,108,0.01,14,0.14,2,normal
681,50,391,0,1,9,1,0,0.09,0.03,0,0,0.28,181,1,0.01,32,0.03,2,1,2,normal
748,20,0,0,1,9,1,0,0.03,0,0,0,0.01,58,1,0.03,100,0.01,1,0,2,normal
257,23,0,0,1,3,1,0,0,0,0,0,1,255,1,0.03,142,0.01,1,0,2,normal
45,12,76,0,1,9,28,0,0.01,0,0,0,0.84,214,0,0,255,0,63,0.03,3,normal
46,12,80,0,1,9,171,0,0.01,0,0,0,0.92,234,0,0,255,0,171,0,3,normal
224,23,1551,0,1,9,15,0,0,0,0,0,1,255,1,0.02,42,0.02,15,0,2,normal
241,23,245,0,1,9,7,0,0,0.01,0,0,1,254,1,0.01,148,0.01,33,0.15,2,normal
0,18,0,0.08,0.5,5,26,0.95,0.02,1,1,1,0.28,56,0,0.04,186,0.01,13,0,2,neptune
0,25,0,0.05,0.18,5,121,1,0.05,1,1,1,0.09,22,0,0,255,0,22,0,2,neptune
44,12,71,0,1,9,109,0,0.01,0,0,0,0.87,223,0,0,255,0,109,0,3,normal
0,64,0,0.06,0.06,5,298,1,0.05,1,1,1,0.07,17,0,0,255,0,19,0,2,neptune
36,12,96,0,1,9,1,0,0,0,0,0,1,193,0,0.01,7,1,5,0.6,3,normal
0,45,0,0.06,0,5,278,1,0.06,1,1,1,0.07,18,0,0,255,0,1,0,2,neptune
282,23,2469,0,1,9,10,0,0,0,0,0,1,255,1,0,255,0,15,0.13,2,normal
0,45,0,0.06,0.06,5,107,1,0.06,1,1,1,0.02,6,0,0,255,0,6,0,2,neptune
385,23,361,0,1,9,2,0,0,0,0,0,1,231,1,0.22,22,0.05,7,0.43,2,normal
0,38,0,0.07,0.17,2,110,0,0.07,0,0,0,0.07,19,0,0,255,0,19,0,2,neptune
0,5,0,0.05,0.02,5,271,1,0.05,1,1,1,0.02,6,0,0,255,0,6,0,2,neptune
183,60,0,0,1,9,1,0,0.01,0,0,0,0.09,22,0,0,255,0.1,1,0,1,normal
0,45,0,0.06,0.09,5,201,1,0.07,1,1,1,0.01,2,0,0,255,0,19,0,2,neptune
0,32,0,0.08,0.17,2,104,0,0.09,0,0,0,0,1,0,0,255,0,18,0,2,neptune
516,41,4,0,1,9,266,0,0,0,0,0,1,255,0,0,255,1,266,0,3,normal
105,45,145,0,1,9,1,0,0.01,0,0,0,0.95,241,0,0,255,0.02,1,0,3,normal
214,23,5200,0,1,9,17,0,0,0,0,0,1,255,1,0,255,0,17,0,2,normal
44,12,75,0,1,9,305,0,0.01,0,0,0,1,254,0,0,255,0,305,0,3,normal
87,1,129,0,1,9,1,0,0.11,0,0,0,0.7,19,0,0,27,0.04,1,0,2,normal
235,23,370,0,1,9,16,0,0,0,0,0,1,255,1,0,255,0,16,0,2,normal
196,23,1344,0,1,9,1,0,0,0,0,0,1,255,1,0.04,1,1,1,0,2,normal
0,45,0,0.07,0.02,5,84,1,0.06,1,1,1,0.08,20,0,0,255,0,2,0,2,neptune
213,23,14050,0,1,9,11,0,0,0,0,0,1,255,1,0.01,40,0.03,11,0,2,normal
78,60,0,0.09,0.04,9,23,0,0.01,0,0,0,0.04,11,0,0,255,0.04,1,0,1,normal
209,23,1433,0,1,9,11,0,0,0,0,0,1,255,1,0,255,0,14,0.29,2,normal
0,45,0,0.07,0.39,5,59,1,0.06,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
0,17,0,0.05,0.13,5,150,1,0.05,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
0,45,0,0.07,0.01,5,212,1,0.08,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
1212,50,336,0,1,9,1,0.01,0.05,0,0,0,0.71,183,1,0.01,85,0.01,2,1,2,normal
282,23,3062,0,1,9,24,0,0,0,0,0,1,255,1,0.02,24,0.04,24,0,2,normal
0,10,0,0.05,0.04,5,274,1,0.05,1,1,1,0.05,12,0,0,255,0,12,0,2,neptune
318,23,1378,0,1,9,13,0,0,0,0,0,1,255,1,0.02,157,0.01,13,0,2,normal
302,23,1869,0,1,9,8,0,0,0,0,0,1,255,1,0.05,50,0.02,8,0,2,normal
0,23,0,0,1,5,2,0.01,0,0.12,0.5,0.5,1,255,0,0.07,16,0.12,2,0,2,normal
2137,50,328,0,1,9,1,0,0.03,0,0,0,0.81,177,1,0.01,118,0.01,1,0,2,normal
0,26,0,0.06,0.05,5,291,1,0.07,1,1,1,0.02,6,0,0,255,0,14,0,2,neptune
76,56,1188,0,1,9,1,0.12,0.36,0.09,0,0,0.73,8,1,0,11,0.09,1,0,2,normal
8,18,0,0,1,9,1,0,0.12,0,0,0,0.04,8,0,0.25,24,0.04,1,0,2,normal
0,58,0,0.06,0.02,5,268,1,0.06,1,1,1,0.02,5,0,0,255,0,5,0,2,neptune
16787,20,0,0,1,9,11,0,0.46,0.46,0,0,0.22,55,0,0,255,0.22,11,0,2,normal
0,61,0,0.08,0.02,3,105,0,0.07,0,0,0,0.01,2,0,0,255,0,2,0,2,neptune
306,23,2507,0,1,9,4,0,0.01,0,0,0,0.96,246,1,0,255,0,4,0,2,normal
1375,50,332,0,1,9,1,0,0.06,0,0,0,0.53,142,1,0.01,88,0.01,1,0,2,normal
212,23,11836,0,1,9,11,0,0,0,0,0,1,255,1,0.05,13,0.08,11,0,2,normal
0,56,0,0.06,0.08,5,244,1,0.07,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
0,24,0,0.05,0.06,5,263,1,0.07,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
0,47,0,0.06,0.03,5,273,1,0.07,1,1,1,0.04,9,0,0,255,0,9,0,2,neptune
221,23,276,0,1,9,23,0,0,0,0,0,1,255,1,0.02,87,0.01,23,0,2,normal
306,23,541,0,1,9,14,0,0,0,0,0,1,255,1,0.02,166,0.01,14,0,2,normal
0,45,0,0.06,0.07,5,281,1,0.09,1,1,1,0.08,20,0,0,255,0,20,0,2,neptune
0,29,0,0.1,0.11,5,63,1,0.08,1,1,1,0.06,15,0,0,255,0,7,0,2,neptune
0,8,0,0.06,0.07,5,245,1,0.07,1,1,1,0.01,3,0,0,255,0,18,0,2,neptune
2087,50,331,0,1,9,1,0,0.02,0,0,0,0.7,158,1,0.01,127,0.01,1,0,2,normal
0,3,0,0.05,0.08,5,248,1,0.06,1,1,1,0.07,19,0,0,255,0,19,0,2,neptune
217,23,4459,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,9,0.22,2,normal
2232,50,334,0,1,9,1,0,0.07,0,0,0,0.97,180,1,0.02,30,0.03,1,0,2,normal
0,21,0,0.05,0.12,5,206,1,0.05,1,1,1,0.09,24,0,0,255,0,24,0,2,neptune
0,58,0,0.06,0.02,5,266,1,0.07,1,1,1,0.02,6,0,0,255,0,6,0,2,neptune
42,12,42,0,1,9,5,0,0,0,0,0,1,255,0,0,255,0,11,0.27,3,normal
1479,19,4145,0,1,9,1,0,0.03,0,0,0,0.13,31,1,0,236,0,1,0,2,normal
273,23,3145,0,1,9,4,0,0,0,0,0,1,255,1,0.05,4,0.25,4,0,2,normal
292,23,6669,0,1,9,10,0.01,0,0,0,0,1,255,1,0.01,46,0.02,17,0.18,2,normal
0,4,0,0.06,0.01,2,264,0,0.08,0,0,0,0.01,3,0,0,255,0,3,0,2,neptune
0,45,0,0.06,0.08,5,132,1,0.06,1,1,1,0.05,12,0,0,255,0,11,0,2,neptune
3775,20,0,0,1,9,22,0,0.02,0,0,0,0.44,72,0,0,162,0.44,22,0,2,normal
0,29,0,0.06,0,5,219,1,0.06,1,1,1,0,1,0,0,255,0,1,0,2,neptune
920,50,331,0,1,9,1,0,0.12,0.05,0,0,0.47,127,1,0.02,43,0.02,2,1,2,normal
218,23,6329,0,1,9,8,0,0,0,0,0,1,255,1,0,255,0,8,0,2,normal
0,45,0,0.06,0.05,5,288,1,0.08,1,1,1,0.04,10,0,0,255,0,15,0,2,neptune
1159,50,402,0,1,9,1,0,0.06,0.73,0,0,0.11,28,1,0,255,0,1,0,2,normal
216,23,1660,0,1,9,7,0,0,0,0,0,1,255,1,0.01,139,0.01,7,0,2,normal
0,23,0,0,1,2,1,0,0,0,0,0,1,70,0,0.09,33,0.03,1,0,2,normal
246,23,266,0,1,9,1,0,0,0,0,0,1,241,1,0.18,3,0.33,35,0.11,2,normal
0,20,0,0.06,0.1,5,222,1,0.06,1,1,1,0.09,23,0,0,255,0,23,0,2,neptune
0,25,0,0.06,0.06,5,277,1,0.06,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
222,23,660,0,1,9,3,0,0,0,0,0,1,255,1,0.02,150,0.01,3,0,2,normal
216,23,330,0,1,9,18,0,0,0,0,0,1,255,1,0,255,0,18,0,2,normal
0,26,0,0.06,0.04,5,263,1,0.07,1,1,1,0.04,10,0,0,255,0,10,0,2,neptune
0,23,0,0,1,2,1,0,0,0,0,0,1,231,0,0.11,141,0.01,1,0,2,normal
0,63,0,0.05,0.07,5,238,1,0.06,1,1,1,0.07,17,0,0,255,0,17,0,2,neptune
0,21,0,0.05,0.16,5,133,1,0.05,1,1,1,0.05,12,0,0,255,0,21,0,2,neptune
0,23,0,0,1,2,13,0,0,0,0,0,1,255,0,0.17,47,0.02,13,0,2,normal
325,23,1817,0,1,9,14,0,0,0,0,0,1,255,1,0.03,98,0.01,14,0,2,normal
1480,15,0,0,1,9,14,0,0.02,0,0,0,0.05,14,0,0,255,0.05,14,0,1,pod
4539,41,0,0.41,0.05,9,22,0,0.07,0.01,0,0.05,0.01,1,1,0,174,0.32,1,0,2,normal
0,45,0,0.06,0.08,5,85,1,0.07,1,1,1,0.08,20,0,0,255,0,7,0,2,neptune
44,12,73,0.02,0.99,9,110,0,0.01,0,0,0,1,254,0,0,255,0,110,0.02,3,normal
46,12,46,0.01,1,9,242,0,0,0,0,0,1,255,0,0,255,0,242,0.01,3,normal
211,23,2081,0,1,9,5,0,0,0,0,0,1,255,1,0.04,88,0.01,8,0.25,2,normal
221,23,13125,0,1,9,9,0,0,0,0,0,1,255,1,0.04,22,0.05,11,0.18,2,normal
0,53,0,0.06,0.01,5,263,1,0.07,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
0,61,0,0.06,0.14,5,95,1,0.06,1,1,1,0.05,13,0,0,255,0,13,0,2,neptune
217,23,312,0,1,9,7,0,0,0,0,0,1,255,1,0,255,0,21,0.14,2,normal
978,50,331,0,1,9,1,0,0.07,0,0,0,0.87,183,1,0.01,69,0.01,1,0,2,normal
1419,50,329,0,1,9,1,0,0.1,0,0,0,0.76,45,1,0,59,0.02,3,1,2,normal
260,23,9981,0,1,9,1,0,0,0,0,0,1,142,1,0.2,1,1,36,0.06,2,normal
0,45,0,0.06,0.05,2,219,0,0.07,0,0,0,0.04,11,0,0,255,0,11,0,2,neptune
0,45,0,0.06,0.06,2,216,0,0.06,0,0,0,0.05,12,0,0,255,0,12,0,2,neptune
0,45,0,0.06,0.08,5,206,1,0.08,1,1,1,0.04,10,0,0,255,0,16,0,2,neptune
1247,50,365,0,1,9,1,0,0.15,0,0,0,0.05,1,1,0,20,0.05,2,1,2,normal
0,21,0,0.05,0.09,5,268,1,0.05,1,1,1,0.1,25,0,0,255,0,25,0,2,neptune
1032,15,0,0,1,9,510,0,0.03,0,0,0,0.6,152,0,0,255,0.6,510,0,1,smurf
0,54,0,0.06,0.01,5,254,1,0.07,1,1,1,0.08,20,0,0,255,0,2,0,2,neptune
0,23,0,0.07,0.05,2,267,0,0.07,0,0,0,0.05,13,0,0,255,0,13,0,2,neptune
520,15,0,0,1,9,212,0,0,0,0,0,1,255,0,0,255,1,212,0,1,smurf
0,7,0,0.07,0.02,5,213,1,0.09,1,1,1,0.02,4,0,0,255,0,4,0,2,neptune
6601,20,0,0,1,9,21,0,0.05,0,0,0,0.34,53,1,0.04,79,0.34,21,0,2,normal
13,20,0,0,1,8,2,0.01,0.07,0.01,0.25,0.5,0.1,69,1,0.03,120,0.1,4,0.5,2,normal
343,23,585,0,1,9,14,0,0,0,0,0,1,26,1,0.08,14,0.07,14,0,2,normal
1898,50,364,0,1,9,1,0,0.1,0,0,0,0.76,142,1,0.01,21,0.05,2,1,2,normal
0,45,0,0.05,0.25,5,96,1,0.05,1,1,1,0.09,24,0,0,255,0,24,0,2,neptune
520,15,0,0,1,9,326,0,0,0,0,0,1,255,0,0,255,1,326,0,1,smurf
1032,15,0,0,1,9,511,0,0.18,0,0,0,0.09,22,0,0,255,0.09,511,0,1,smurf
0,13,0,0.07,0.01,5,193,1,0.07,1,1,1,0.01,2,0,0,255,0,2,0,2,neptune
297,23,901,0,1,9,16,0,0,0,0,0,1,255,1,0.05,52,0.02,16,0,2,normal
520,15,0,0,1,9,482,0,0,0,0,0,1,108,0,0,108,1,482,0,1,smurf
290,23,863,0,1,9,8,0,0,0,0,0,1,248,1,0.03,8,0.12,8,0,2,normal
0,45,0,0.07,0.06,5,179,1,0.08,1,1,1,0.04,11,0,0,255,0,11,0,2,neptune
0,56,0,0,1,5,1,0.5,0.11,0.04,1,1,0.07,2,0,0,27,0.04,1,0,2,normal
0,20,0,0.06,0.09,5,142,1,0.07,1,1,1,0.02,6,0,0,255,0,13,0,2,neptune
0,4,0,0.06,0.01,5,263,1,0.08,1,1,1,0.01,3,0,0,255,0,3,0,2,neptune
293,23,128,0,1,9,3,0,0,0,0,0,1,255,1,0.05,3,0.33,3,0,2,normal
44,12,72,0,1,9,236,0,0,0,0,0,1,255,0,0,255,0.01,236,0,3,normal
306,23,937,0,1,9,5,0,0,0,0,0,1,255,1,0.02,25,0.04,5,0,2,normal
848,50,342,0,1,9,1,0,0,0,0,0,1,125,1,0.02,4,0.25,2,1,2,normal
